Curs,Codi centre,Denominació completa,"Codi naturalesa (1,2)",Nom naturalesa,Codi titularitat,Nom titularitat,Codi delegació,Nom delegació,Codi comarca,Nom comarca,Codi municipi_5,Nom municipi,Codi ensenyament,Nom ensenyament,Torn,Nivell,Nombre grups,Nombre places,Places ofertades a la preinscripció
2021/2022,43007166,Institut Lluís Domènech i Montaner,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,CFPM    EE30,Instal·lacions de telecomunicacions,Matí,2,1,30,7
2021/2022,43007166,Institut Lluís Domènech i Montaner,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,CFPM    IM10,Manteniment electromecànic,Matí,2,1,30,6
2021/2022,08001480,EA Pau Gargallo,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFAS    CGH0,Còmic,Tarda,1,1,30,27
2021/2022,43007166,Institut Lluís Domènech i Montaner,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,5
2021/2022,43007166,Institut Lluís Domènech i Montaner,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,5
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    TM10,Electromecànica de vehicles automòbils,Matí,1,1,30,23
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    TM10,Electromecànica de vehicles automòbils,Matí,2,1,30,19
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    AG10,Gestió administrativa,Matí,1,5,15,15
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    SC10,Atenció a persones en situació de dependència,Matí,2,5,15,5
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    SC10,Atenció a persones en situació de dependència,Matí,1,5,15,11
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,2,5,15,0
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    AG10,Gestió administrativa,Matí,2,5,15,5
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,28
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,21
2021/2022,43007129,Institut Julio Antonio,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,30,Ribera d'Ebre,43093,Móra d'Ebre,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,1,5,15,12
2021/2022,43007087,Institut Sòl de Riu,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43004,Alcanar,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,6
2021/2022,43007087,Institut Sòl de Riu,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43004,Alcanar,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,34
2021/2022,43007087,Institut Sòl de Riu,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43004,Alcanar,CFPM    IS10,Video discjòquei i so,Matí,1,1,30,28
2021/2022,43007087,Institut Sòl de Riu,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43004,Alcanar,CFPM    IM10,Manteniment electromecànic,Matí,1,1,30,26
2021/2022,43007087,Institut Sòl de Riu,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43004,Alcanar,CFPM    IM10,Manteniment electromecànic,Matí,2,1,30,13
2021/2022,43007087,Institut Sòl de Riu,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43004,Alcanar,CFPM    IS10,Video discjòquei i so,Matí,2,1,30,18
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    IA60,"Forneria, pastisseria i confiteria",Matí i tarda,1,1,30,27
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    IA10,Elaboració de productes alimentaris,Matí i tarda,2,5,15,8
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    IA10,Elaboració de productes alimentaris,Matí i tarda,1,5,15,13
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    HT10,Cuina i gastronomia,Matí i tarda,1,3,90,79
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    HT10,Cuina i gastronomia,Matí i tarda,2,3,90,12
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    IA60,"Forneria, pastisseria i confiteria",Matí i tarda,2,1,30,9
2021/2022,43007038,Institut Escola d'Hoteleria i Turisme,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,CFPM    HT30,Serveis en restauració,Matí i tarda,2,2,60,0
2021/2022,43006976,Institut Candelera,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43013,L'Ametlla de Mar,CFPM    AG10,Gestió administrativa,Matí,1,5,15,12
2021/2022,43006976,Institut Candelera,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43013,L'Ametlla de Mar,CFPM    AG10,Gestió administrativa,Matí,2,5,15,7
2021/2022,43006976,Institut Candelera,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43013,L'Ametlla de Mar,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,20
2021/2022,43006976,Institut Candelera,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43013,L'Ametlla de Mar,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,7
2021/2022,43006964,Institut de Deltebre,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43901,Deltebre,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,9
2021/2022,43006964,Institut de Deltebre,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43901,Deltebre,CFPM    AG10,Gestió administrativa,Matí,1,1,30,29
2021/2022,43006964,Institut de Deltebre,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43901,Deltebre,CFPM    AG10,Gestió administrativa,Matí,2,1,30,12
2021/2022,43006964,Institut de Deltebre,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43901,Deltebre,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,8
2021/2022,43006952,Institut Torredembarra,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43153,Torredembarra,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,5,18,10
2021/2022,43006952,Institut Torredembarra,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43153,Torredembarra,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,12
2021/2022,43006952,Institut Torredembarra,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43153,Torredembarra,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,19
2021/2022,43006952,Institut Torredembarra,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43153,Torredembarra,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,5,18,12
2021/2022,43006691,Institut Priorat,1,Públic,01,Departament d'Educació,0143,Tarragona,29,Priorat,43055,Falset,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,8
2021/2022,43006691,Institut Priorat,1,Públic,01,Departament d'Educació,0143,Tarragona,29,Priorat,43055,Falset,CFPM    1601,Cures auxiliars d'infermeria,Matí,1,1,30,27
2021/2022,43006691,Institut Priorat,1,Públic,01,Departament d'Educació,0143,Tarragona,29,Priorat,43055,Falset,CFPM    IA30,Olis d'oliva i vins,Matí,1,5,15,14
2021/2022,43006691,Institut Priorat,1,Públic,01,Departament d'Educació,0143,Tarragona,29,Priorat,43055,Falset,CFPM    SC10,Atenció a persones en situació de dependència,Matí,2,1,30,13
2021/2022,43006691,Institut Priorat,1,Públic,01,Departament d'Educació,0143,Tarragona,29,Priorat,43055,Falset,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,0
2021/2022,43006691,Institut Priorat,1,Públic,01,Departament d'Educació,0143,Tarragona,29,Priorat,43055,Falset,CFPM    IA30,Olis d'oliva i vins,Matí,2,5,15,6
2021/2022,43006681,Institut de La Sénia,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43044,La Sénia,CFPM    AG10,Gestió administrativa,Matí,2,5,15,10
2021/2022,43006681,Institut de La Sénia,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43044,La Sénia,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,36
2021/2022,43006681,Institut de La Sénia,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43044,La Sénia,CFPM    AG10,Gestió administrativa,Matí,1,5,15,15
2021/2022,43006681,Institut de La Sénia,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43044,La Sénia,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,12
2021/2022,43006678,Institut Gabriel Ferrater i Soler,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,5,175,4
2021/2022,43006678,Institut Gabriel Ferrater i Soler,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,5,175,13
2021/2022,43006678,Institut Gabriel Ferrater i Soler,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,2,70,11
2021/2022,43006678,Institut Gabriel Ferrater i Soler,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,2,70,60
2021/2022,43006654,Institut Cambrils,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,55
2021/2022,43006654,Institut Cambrils,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,19
2021/2022,43006642,Institut Terra Alta,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,37,Terra Alta,43064,Gandesa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,27
2021/2022,43006642,Institut Terra Alta,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,37,Terra Alta,43064,Gandesa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,27
2021/2022,43006642,Institut Terra Alta,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,37,Terra Alta,43064,Gandesa,CFPM    IM10,Manteniment electromecànic,Matí,2,1,30,19
2021/2022,43006642,Institut Terra Alta,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,37,Terra Alta,43064,Gandesa,CFPM    AG10,Gestió administrativa,Matí,1,5,15,15
2021/2022,43006642,Institut Terra Alta,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,37,Terra Alta,43064,Gandesa,CFPM    IM10,Manteniment electromecànic,Matí,1,1,30,30
2021/2022,43006642,Institut Terra Alta,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,37,Terra Alta,43064,Gandesa,CFPM    AG10,Gestió administrativa,Matí,2,5,15,6
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    AF10,Preimpressió digital,Matí i tarda,1,1,30,27
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    AF10,Preimpressió digital,Matí i tarda,2,1,30,0
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    EA20,Xarxes i estacions de tractament d'aigües,Tarda,2,1,30,14
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    AF20,Impressió gràfica,Tarda,2,1,30,16
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    EA20,Xarxes i estacions de tractament d'aigües,Matí i tarda,1,1,30,26
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    IM10,Manteniment electromecànic,Matí i tarda,1,1,30,22
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    AF20,Impressió gràfica,Matí i tarda,1,1,30,23
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM30,Electromecànica de maquinària,Matí i tarda,2,1,30,14
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM20,Carrosseria,Matí i tarda,2,2,60,25
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM20,Carrosseria,Matí i tarda,1,2,60,51
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM12,Electromecànica de vehicles automòbils (electromecànica de vehicles industrials),Matí i tarda,2,1,30,0
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM12,Electromecànica de vehicles automòbils (electromecànica de vehicles industrials),Matí i tarda,1,1,30,23
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM10,Electromecànica de vehicles automòbils,Matí i tarda,2,2,60,23
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM30,Electromecànica de maquinària,Matí i tarda,1,1,30,22
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    IM10,Manteniment electromecànic,Tarda,2,1,30,5
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    EE30,Instal·lacions de telecomunicacions,Matí i tarda,1,1,30,24
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    FS20,Instal·lació i moblament,Matí i tarda,2,1,30,17
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    FS10,Fusteria i moble,Matí i tarda,1,1,30,25
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    FM10,Soldadura i caldereria,Tarda,2,1,30,13
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    FM10,Soldadura i caldereria,Matí i tarda,2,1,30,16
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    FM10,Soldadura i caldereria,Matí i tarda,1,2,60,50
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    EE30,Instal·lacions de telecomunicacions,Matí i tarda,2,1,30,10
2021/2022,43006630,Institut Pere Martell,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    TM10,Electromecànica de vehicles automòbils,Matí i tarda,1,2,60,42
2021/2022,43006617,Institut Joan Amigó i Callau,1,Públic,01,Departament d'Educació,0143,Tarragona,16,Conca de Barberà,43054,L'Espluga de Francolí,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,2,5,15,7
2021/2022,43006617,Institut Joan Amigó i Callau,1,Públic,01,Departament d'Educació,0143,Tarragona,16,Conca de Barberà,43054,L'Espluga de Francolí,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,1,5,15,14
2021/2022,43006496,Institut Manuel Sales i Ferré,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43156,Ulldecona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,7
2021/2022,43006496,Institut Manuel Sales i Ferré,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43156,Ulldecona,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,2,1,30,9
2021/2022,43006496,Institut Manuel Sales i Ferré,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43156,Ulldecona,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,1,1,30,28
2021/2022,43006496,Institut Manuel Sales i Ferré,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43156,Ulldecona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,7
2021/2022,43006125,Institut Campclar,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    CM10,Activitats comercials,Matí,1,1,30,23
2021/2022,43006125,Institut Campclar,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,5
2021/2022,43006125,Institut Campclar,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,7
2021/2022,43006125,Institut Campclar,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,2,1,30,5
2021/2022,43006125,Institut Campclar,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,1,1,30,23
2021/2022,43006125,Institut Campclar,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,CFPM    CM10,Activitats comercials,Matí,2,1,30,12
2021/2022,43006101,Institut Montsià,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,CFPM    SC10,Atenció a persones en situació de dependència,Tarda,2,2,60,12
2021/2022,43006101,Institut Montsià,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,CFPM    AG10,Gestió administrativa,Matí,2,1,30,5
2021/2022,43006101,Institut Montsià,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,CFPM    AG10,Gestió administrativa,Matí,1,1,30,27
2021/2022,43006101,Institut Montsià,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,CFPM    TM20,Carrosseria,Tarda,2,1,30,9
2021/2022,43006101,Institut Montsià,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,CFPM    IC10,Sistemes microinformàtics i xarxes,Matí,1,2,60,50
2021/2022,43006101,Institut Montsià,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,CFPM    TM20,Carrosseria,Matí,1,1,30,22
